[2024-05-27 11:14:52] INFO (traceId:6654955C9CA81|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/ :: Ctx:[] 
[2024-05-27 12:26:35] INFO (traceId:6654A62A96E09|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/index.php?controller=AdminDashboard&token=d7d8aba5957e24591d9861fd09565048&ajax=true&action=refreshDashboard&module=transactiontrackings&dashboard_use_push=0&_=1716823593594 :: Ctx:[] 
[2024-05-27 12:26:35] DEBUG (traceId:6654A62A96E09|customerId:) {:L} :: Loading controller AdminDashboardController :: Ctx:{"controller_class":"AdminDashboardController"} 
[2024-05-27 12:26:35] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2974} :: E_DEPRECATED: Function create_function() is deprecated :: Ctx:{"code":8192,"message":"Function create_function() is deprecated","file":"/var/www/bbva-uat/classes/Tools.php","line":2117} 
[2024-05-27 12:26:35] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2785} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/controller/AdminController.php","line":564} 
[2024-05-27 12:26:35] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 12:26:35] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L906} :: E_DEPRECATED: Function create_function() is deprecated :: Ctx:{"code":8192,"message":"Function create_function() is deprecated","file":"/var/www/bbva-uat/classes/Tools.php","line":2117} 
[2024-05-27 12:26:35] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L910} :: E_DEPRECATED: Function create_function() is deprecated :: Ctx:{"code":8192,"message":"Function create_function() is deprecated","file":"/var/www/bbva-uat/classes/Tools.php","line":2117} 
[2024-05-27 12:29:18] INFO (traceId:6654A6CEA4E77|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/index.php?controller=AdminModules&token=445f7dc83f057bb096f66c518be8ed53 :: Ctx:[] 
[2024-05-27 12:29:18] DEBUG (traceId:6654A6CEA4E77|customerId:) {:L} :: Loading controller AdminModulesController :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:29:18] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2785} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/controller/AdminController.php","line":564} 
[2024-05-27 12:29:18] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 12:29:20] DEBUG (traceId:6654A6CEA4E77|customerId:) {:L} :: Returning status 200 :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:29:21] INFO (traceId:6654A6D12ED7B|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: POST /backoffice/ajax-tab.php?controller=AdminModules :: Ctx:[] 
[2024-05-27 12:29:21] DEBUG (traceId:6654A6D12ED7B|customerId:) {:L} :: Loading controller AdminModulesController :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:29:21] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2974} :: E_DEPRECATED: Function create_function() is deprecated :: Ctx:{"code":8192,"message":"Function create_function() is deprecated","file":"/var/www/bbva-uat/classes/Tools.php","line":2117} 
[2024-05-27 12:29:21] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2785} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/controller/AdminController.php","line":564} 
[2024-05-27 12:29:21] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 12:29:21] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L906} :: E_DEPRECATED: Function create_function() is deprecated :: Ctx:{"code":8192,"message":"Function create_function() is deprecated","file":"/var/www/bbva-uat/classes/Tools.php","line":2117} 
[2024-05-27 12:29:21] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L910} :: E_DEPRECATED: Function create_function() is deprecated :: Ctx:{"code":8192,"message":"Function create_function() is deprecated","file":"/var/www/bbva-uat/classes/Tools.php","line":2117} 
[2024-05-27 12:29:22] DEBUG (traceId:6654A6D12ED7B|customerId:) {:L} :: Returning status 200 :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:35:47] INFO (traceId:6654A8534DB12|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/index.php?controller=AdminModules&token=445f7dc83f057bb096f66c518be8ed53&uninstall=modo&tab_module=administration&module_name=modo&anchor=Modo :: Ctx:[] 
[2024-05-27 12:35:47] DEBUG (traceId:6654A8534DB12|customerId:) {:L} :: Loading controller AdminModulesController :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:35:47] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2785} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/controller/AdminController.php","line":564} 
[2024-05-27 12:35:47] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 12:35:47] INFO (traceId:6654A853A7CAE|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/index.php?controller=AdminModules&conf=13&token=445f7dc83f057bb096f66c518be8ed53&tab_module=administration&module_name=modo&anchor=Modo :: Ctx:[] 
[2024-05-27 12:35:47] DEBUG (traceId:6654A853A7CAE|customerId:) {:L} :: Loading controller AdminModulesController :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:35:47] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2785} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/controller/AdminController.php","line":564} 
[2024-05-27 12:35:47] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 12:35:49] DEBUG (traceId:6654A853A7CAE|customerId:) {:L} :: Returning status 200 :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:35:49] INFO (traceId:6654A855B8003|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: POST /backoffice/ajax-tab.php?controller=AdminModules :: Ctx:[] 
[2024-05-27 12:35:49] DEBUG (traceId:6654A855B8003|customerId:) {:L} :: Loading controller AdminModulesController :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:35:49] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2974} :: E_DEPRECATED: Function create_function() is deprecated :: Ctx:{"code":8192,"message":"Function create_function() is deprecated","file":"/var/www/bbva-uat/classes/Tools.php","line":2117} 
[2024-05-27 12:35:49] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2785} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/controller/AdminController.php","line":564} 
[2024-05-27 12:35:49] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 12:35:49] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L906} :: E_DEPRECATED: Function create_function() is deprecated :: Ctx:{"code":8192,"message":"Function create_function() is deprecated","file":"/var/www/bbva-uat/classes/Tools.php","line":2117} 
[2024-05-27 12:35:49] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L910} :: E_DEPRECATED: Function create_function() is deprecated :: Ctx:{"code":8192,"message":"Function create_function() is deprecated","file":"/var/www/bbva-uat/classes/Tools.php","line":2117} 
[2024-05-27 12:35:50] DEBUG (traceId:6654A855B8003|customerId:) {:L} :: Returning status 200 :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:54:20] INFO (traceId:6654ACACCCAA0|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/index.php?controller=AdminAddonsCatalog&token=0a5152948d81057f48400fe1d91520dc :: Ctx:[] 
[2024-05-27 12:54:20] DEBUG (traceId:6654ACACCCAA0|customerId:) {:L} :: Loading controller AdminAddonsCatalogController :: Ctx:{"controller_class":"AdminAddonsCatalogController"} 
[2024-05-27 12:54:20] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2785} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/controller/AdminController.php","line":564} 
[2024-05-27 12:54:20] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 12:54:23] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2341} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/controller/AdminController.php","line":3283} 
[2024-05-27 12:54:23] DEBUG (traceId:6654ACACCCAA0|customerId:) {:L} :: Returning status 200 :: Ctx:{"controller_class":"AdminAddonsCatalogController"} 
[2024-05-27 12:54:24] INFO (traceId:6654ACB020EB0|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /cdn-cgi/challenge-platform/scripts/jsd/main.js :: Ctx:[] 
[2024-05-27 12:54:24] DEBUG (traceId:6654ACB020EB0|customerId:) {:L} :: Loading controller PageNotFoundController :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 12:55:08] INFO (traceId:6654ACDC06C18|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/index.php?controller=AdminModules&token=445f7dc83f057bb096f66c518be8ed53 :: Ctx:[] 
[2024-05-27 12:55:08] DEBUG (traceId:6654ACDC06C18|customerId:) {:L} :: Loading controller AdminModulesController :: Ctx:{"controller_class":"AdminModulesController"} 
[2024-05-27 12:55:08] WARNING (traceId:|customerId:) {/var/www/bbva-uat/classes/controller/AdminController.php:L2785} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/classes/controller/AdminController.php","line":564} 
[2024-05-27 12:55:08] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 12:55:08] ERROR (traceId:6654ACDC06C18|customerId:) {/var/www/bbva-uat/classes/exception/PrestaShopException.php:L152} :: Class 'Aper\Wallet\DependencyInjectionContainer' not found :: Ctx:{"controller_class":"AdminModulesController","exception":"[object] (Error(code: 0): Class 'Aper\\Wallet\\DependencyInjectionContainer' not found at /var/www/bbva-uat/modules/wallet/wallet.php:43)"} 
[2024-05-27 12:55:08] INFO (traceId:6654ACDC6E72F|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /favicon.ico :: Ctx:[] 
[2024-05-27 12:55:08] DEBUG (traceId:6654ACDC6E72F|customerId:) {:L} :: Loading controller PageNotFoundController :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 12:55:26] INFO (traceId:6654ACEE9F7AA|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/index.php?controller=AdminModules&token=445f7dc83f057bb096f66c518be8ed53 :: Ctx:[] 
[2024-05-27 12:55:26] DEBUG (traceId:6654ACEE9F7AA|customerId:) {:L} :: Loading controller AdminModulesController :: Ctx:{"controller_class":"AdminModulesController"} 
